Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
2;0024;1,000;ST;00000000-021-6;03;03;01.05.2023;31.12.9999;PVWQMMS JEDLPUW
3;0005;1,000;ST;00000000-021-7;04;01;01.01.2021;01.01.2024;MGVFDAS NTVAYDP
3;0006;1,000;ST;00000000-021-8;05;03;01.01.2021;31.12.9999;RIVYSYN PGDACHI
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0008;4,000;ST;00000000-021-9;05;03;01.01.2021;31.12.9999;WOFODBY EZIQIDB
3;0011;1,000;ST;00000000-022-0;05;03;01.01.2021;31.12.9999;CBQNICR VHNXWJW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0014;1,000;ST;00000000-022-1;05;03;01.01.2021;31.12.9999;ZRFBSKR EPLVCQN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0074;1,000;ST;00000000-022-2;05;03;01.01.2021;31.12.9999;JNIJVLN FMMTFQA
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0004;1,000;ST;00000000-022-3;03;03;01.01.2021;31.12.9999;HSRGRCE HCPPSKX
3;0075;3,000;ST;00000000-022-4;05;03;01.01.2021;31.12.9999;LESFLEM UENAXJU
3;0076;3,000;ST;00000000-019-7;05;03;01.01.2021;31.12.9999;WQWIVTM EKOKUVV
3;0077;1,000;ST;00000000-022-5;05;03;01.01.2021;31.12.9999;ETHNTRX XUOLOIB
3;0078;1,000;ST;00000000-022-6;05;03;01.01.2021;31.12.9999;KSUCBQT ITNTMON
3;0023;2,000;ST;00000000-022-7;03;03;01.01.2021;31.12.9999;NEGTSJC JHBZTAO
4;0001;2,000;ST;00000000-022-8;03;03;01.10.1985;31.12.9999;NEGTSJC JHBZTAO
5;0001;0,406;M;00000000-022-9;05;05;01.01.1985;31.12.9999;KEUWVKK MTXWTAW
4;0016;2,000;ST;00000000-023-0;05;03;01.10.1985;31.12.9999;ZTUHCKK PHRWYZA
4;0017;2,000;ST;00000000-023-1;05;03;01.10.1985;31.12.9999;KSDIPFY PTWREDB
3;0024;2,000;ST;00000000-023-2;03;03;01.01.2021;31.12.9999;KIXZJGK OHSQQEU
4;0001;2,000;ST;00000000-023-3;03;03;01.10.1985;31.12.9999;KIXZJGK OHSQQEU
5;0001;0,166;M;00000000-023-4;05;05;01.01.1985;31.12.9999;WCAWLJB AUODVYJ
4;0016;6,000;ST;00000000-021-5;05;03;01.10.1985;31.12.9999;RASRDYX LKUOTIV
4;0017;14,000;ST;00000000-023-5;05;03;01.10.1985;31.12.9999;AXPYGIF ZUWPSQW
4;0018;8,000;ST;00000000-023-6;05;03;01.10.1985;31.12.9999;LLRZBDT QWUTTZJ
3;0025;1,000;ST;00000000-023-7;03;03;01.01.2021;31.12.9999;OIWNHAN JCSJVPW
4;0001;1,000;ST;00000000-023-8;03;03;01.01.2004;31.12.9999;IEGSTEP IWEUUQK
5;0001;1,000;ST;00000000-023-9;05;03;01.01.1985;31.12.9999;BVFNJVK LZCLPJB
4;0016;1,000;ST;00000000-012-5;03;03;01.10.1985;31.12.9999;SZODOWR EQFPAUK
5;0001;1,000;ST;00000000-012-6;03;03;01.10.1985;31.12.9999;HQGMSZV PFJSUEW
6;0001;0,050;M;00000000-012-7;05;05;01.01.1985;31.12.9999;QDLNBCF QNDPXDG
5;0016;1,000;ST;00000000-012-8;03;03;01.10.1985;31.12.9999;PDUOZXJ PQMGWXD
6;0001;0,145;M;00000000-012-9;05;05;01.01.1985;31.12.9999;UEKTSUN MTBZSER
5;0017;1,000;ST;00000000-013-0;05;03;01.10.1985;31.12.9999;DCWVWPZ CPEUGNB
5;0018;1,000;ST;00000000-013-1;05;03;01.10.1985;31.12.9999;MYGEECV ISWFJTC
5;0006;1,000;ST;00000000-013-2;05;03;01.10.1985;31.12.9999;JSOGSRM OPLZHDR
4;0017;2,000;ST;00000000-024-0;05;03;01.07.2007;31.12.9999;JZPGOWI ROAAUUG
3;0026;1,000;ST;00000000-024-1;03;03;01.01.2021;31.12.9999;MSTNKCI GNWLUMW
4;0001;1,000;ST;00000000-024-2;03;03;01.10.1985;31.12.9999;MSTNKCI GNWLUMW
5;0001;0,083;M;00000000-024-3;05;05;01.01.1985;31.12.9999;EEHEVOY XONGUCJ
4;0016;6,000;ST;00000000-023-5;05;03;01.10.1985;31.12.9999;AXPYGIF ZUWPSQW
4;0017;2,000;ST;00000000-021-5;05;03;01.10.1985;31.12.9999;RASRDYX LKUOTIV
4;0018;4,000;ST;00000000-024-4;05;03;01.01.2004;31.12.9999;GENOBEZ HIYFGSC
3;0029;1,000;ST;00000000-024-5;03;03;01.01.2021;31.12.9999;LTUTKLM JTVZFHP
4;0001;1,000;ST;00000000-024-6;03;03;01.07.2006;31.12.9999;EFGQAYZ JIXTHWX
4;0016;1,000;ST;00000000-023-0;05;03;01.10.1985;31.12.9999;ZTUHCKK PHRWYZA
4;0017;1,000;ST;00000000-023-1;05;03;01.10.1985;31.12.9999;KSDIPFY PTWREDB
3;0060;1,000;ST;00000000-024-7;03;03;01.01.2021;31.12.9999;WJZPVVL UTMJQWX
4;0001;1,000;ST;00000000-024-8;03;03;01.10.1985;31.12.9999;WJZPVVL UTMJQWX
5;0001;1,000;ST;00000000-024-9;05;03;01.10.1985;31.12.9999;KRPVXKC CROFTCC
4;0016;2,000;ST;00000000-009-9;05;03;01.10.1985;31.12.9999;WDPIFKS EMGRROX
4;0017;1,000;ST;00000000-025-0;05;03;01.10.1985;31.12.9999;KWACPPN KWJJLDJ
4;0018;2,000;ST;00000000-025-1;05;03;01.01.2007;31.12.9999;MUGJCCY RIXKMUT
4;0006;3,000;ST;00000000-025-2;05;03;01.01.2007;31.12.9999;RKJBTIJ XLHBHJZ
4;0019;10,500;M;00000000-025-3;05;03;01.01.2011;31.12.9999;UFMLGTQ WIVRAET
3;0061;1,000;ST;00000000-025-4;03;03;01.01.2021;31.12.9999;ODSDUTS MZHSVZP
4;0001;0,022;M;00000000-025-5;05;05;01.10.1985;31.12.9999;IZIVSYW CLZFBDU
3;0063;1,000;ST;00000000-025-6;03;03;01.01.2021;31.12.9999;BNKTDQI IOYMPGH
4;0001;1,000;ST;00000000-025-7;03;03;01.10.1985;31.12.9999;BNKTDQI IOYMPGH
4;0016;4,000;ST;00000000-025-8;05;03;01.10.1985;31.12.9999;GETLTBN JNWHFWM
3;0034;1,000;ST;00000000-025-9;03;03;01.01.2021;31.12.9999;RTXTQXL LXZRJGA
4;0001;1,000;ST;00000000-026-0;03;03;01.10.1985;31.12.9999;RTXTQXL LXZRJGA
4;0016;4,000;ST;00000000-025-8;05;03;01.10.1985;31.12.9999;GETLTBN JNWHFWM
3;0035;1,000;ST;00000000-026-1;03;03;01.01.2021;31.12.9999;KJIDROV GGUICHS
3;0079;21,000;ST;00000000-026-2;05;03;01.01.2021;31.12.9999;AOLYTWQ VATZIWU
3;0064;3,000;SA;00000000-007-3;05;03;01.01.2021;31.12.9999;RDXAIBJ XDYNRGP
3;0036;1,000;ST;00000000-026-3;05;03;01.01.2021;31.12.9999;HTTKUNY DNDNHQK
3;0039;1,000;ST;00000000-026-4;03;03;01.01.2021;31.12.9999;MDLOQSL INTPKKO
4;0001;1,000;ST;00000000-026-5;03;03;01.10.1985;31.12.9999;MDLOQSL INTPKKO
5;0001;0,101;M;00000000-026-6;05;05;01.01.1985;31.12.9999;JPDISBZ MAXHTTW
4;0016;2,000;ST;00000000-006-6;05;03;01.10.1985;31.12.9999;UIIRXLF DCTPKWK
4;0017;2,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0018;2,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;GPKVJDS XMEBLWQ
3;0040;1,000;ST;00000000-026-7;03;03;01.01.2021;31.12.9999;AHKMGFJ XILSEJY
4;0001;1,000;ST;00000000-026-8;03;03;01.10.1985;31.12.9999;AHKMGFJ XILSEJY
4;0016;2,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;DCWOXQF UMRMDIR
4;0017;2,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;TRSLSQS QDTNXME
4;0018;2,000;ST;00000000-026-9;05;03;01.10.1985;31.12.9999;GZUKDKU YAEPPLA
4;0006;2,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;LOYFMUO KXTKHMN
5;0001;0,024;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TLJOYLL HJVVMDB
3;0041;1,000;ST;00000000-027-0;03;03;01.01.2021;31.12.9999;CNGXZOI FICEEFM
4;0001;1,000;ST;00000000-027-1;03;03;01.01.2015;31.12.9999;GSQORBF ACXQJCC
4;0016;2,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;HFXQUIU VEUEUQB
4;0017;4,000;ST;00000000-027-3;03;03;01.01.2015;31.12.9999;QSGYFIS HOBXKUB
5;0001;0,040;M;00000000-027-4;05;05;01.01.2008;31.12.9999;KJHQMFX DFNKXRL
4;0018;4,000;ST;00000000-027-5;05;03;01.10.1985;31.12.9999;OWJXKEJ KRRETJA
4;0006;4,000;ST;00000000-027-6;05;03;01.10.1985;31.12.9999;RVTKNSK UNOIKDN
4;0014;4,000;ST;00000000-006-6;05;03;01.10.1985;31.12.9999;UIIRXLF DCTPKWK
3;0080;1,000;ST;00000000-027-7;03;03;01.01.2021;31.12.9999;MSOIQGS SSAZPRZ
4;0001;1,000;ST;00000000-027-8;03;03;01.10.1985;31.12.9999;MSOIQGS SSAZPRZ
4;0016;2,000;ST;00000000-027-9;05;03;01.10.1985;31.12.9999;SPLSWXM KTZJYAT
4;0017;4,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WOFODBY EZIQIDB
4;0018;4,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;TRSLSQS QDTNXME
3;0042;1,000;ST;00000000-028-0;03;03;01.01.2021;31.12.9999;IUOABWY YCWDDHZ
4;0001;1,000;ST;00000000-028-1;03;03;01.10.1985;31.12.9999;IUOABWY YCWDDHZ
4;0016;1,000;ST;00000000-028-2;05;03;01.10.1985;31.12.9999;DTKYBKC XCPOGBC
4;0017;2,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
4;0018;1,000;ST;00000000-028-3;05;03;01.07.2006;31.12.9999;ZOYSGZJ XLYOVBU
3;0043;1,000;ST;00000000-028-4;03;03;01.01.2021;31.12.9999;NPPSPNG ZOLXPQL
4;0001;1,000;ST;00000000-028-5;03;03;01.10.1985;31.12.9999;NPPSPNG ZOLXPQL
4;0016;2,000;ST;00000000-013-4;05;03;01.10.1985;31.12.9999;KAQNWXS XPOOVPY
4;0017;2,000;ST;00000000-028-3;05;03;01.10.1985;31.12.9999;ZOYSGZJ XLYOVBU
4;0018;6,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0006;2,000;ST;00000000-006-5;05;03;01.10.1985;31.12.9999;OKVTSVH IZTFUOZ
4;0014;2,000;ST;00000000-006-6;05;03;01.10.1985;31.12.9999;UIIRXLF DCTPKWK
4;0019;1,000;ST;00000000-028-6;05;03;01.10.1985;31.12.9999;RZLUVWY NXLWIPG
3;0069;1,000;ST;00000000-028-7;03;03;01.01.2021;31.12.9999;IMJFJIK MAVROVZ
4;0001;0,043;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
3;0071;1,000;ST;00000000-028-9;03;03;01.01.2021;31.12.9999;SDVHXAR CBRGIBE
4;0001;1,000;ST;00000000-029-0;03;03;01.01.2009;31.12.9999;YQDHAYO JQGZRAW
4;0016;1,000;ST;00000000-029-1;05;03;01.10.1985;31.12.9999;ZQFDMKU WZJQVIW
4;0017;1,000;ST;00000000-029-2;05;03;01.10.1985;31.12.9999;MCJAXBN WPSFWLI
4;0018;1,000;ST;00000000-029-3;03;03;01.10.1985;31.12.9999;NPHFAUD LLDVQKB
5;0001;0,012;M;00000000-029-4;05;05;01.01.1985;31.12.9999;KJHQMFX DFNKXRL
4;0006;1,000;ST;00000000-029-5;05;03;01.10.1985;31.12.9999;QUQEQRX NWYUYIC
3;0072;1,000;ST;00000000-029-6;05;03;01.01.2021;31.12.9999;AMYQZLJ KBLVNSB
3;0081;1,000;ST;00000000-029-7;05;03;01.01.2021;01.01.2024;RGFGRMF VCAGTLZ
3;0082;1,000;ST;00000000-029-8;03;03;01.01.2021;31.12.9999;SILBMBK ZEFQYRG
4;0001;0,011;M;00000000-029-9;05;05;01.10.1985;31.12.9999;SEJCYWW QTNHWWF
3;0083;1,000;ST;00000000-030-0;03;03;01.01.2021;31.12.9999;KXJFAKS SAUBRRS
4;0001;0,018;M;00000000-030-1;05;05;01.01.1985;31.12.9999;BAQSUZC XREVPCB
3;0073;4,700;M;00000000-030-2;05;03;01.01.2021;31.12.9999;PXTQFEO GVLYHOZ
3;0084;2,000;ST;00000000-030-3;03;03;01.01.2021;31.12.9999;EOBGFEO TXPBWDM
4;0001;2,000;ST;00000000-030-4;03;03;01.10.1985;31.12.9999;EOBGFEO TXPBWDM
4;0016;4,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WOFODBY EZIQIDB
4;0017;4,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;BTQTQVY OQPTQDC
3;0085;1,000;ST;00000000-030-5;03;03;01.01.2021;31.12.9999;GFKLHQD DALMMDV
4;0001;1,000;ST;00000000-030-6;03;03;01.01.2009;31.12.9999;EFTNLDT CDOJXNW
4;0016;2,000;ST;00000000-030-7;05;03;01.10.1985;31.12.9999;ZEOIBCA PANZYWB
3;0086;1,000;ST;00000000-030-8;03;03;01.01.2021;31.12.9999;OPUSBTO SVOLZSD
4;0001;1,000;ST;00000000-030-9;03;03;01.07.2006;31.12.9999;CVBJDHD VWELAVP
4;0016;4,000;ST;00000000-031-0;05;03;01.10.1985;31.12.9999;EGNNGSO NURWTHH
4;0017;3,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
3;0087;1,000;ST;00000000-031-1;03;03;01.01.2021;31.12.9999;JAWBKWN FMPVOYS
4;0001;1,000;ST;00000000-031-2;03;03;01.10.1985;31.12.9999;JAWBKWN FMPVOYS
4;0016;1,000;ST;00000000-031-3;05;03;01.10.1985;31.12.9999;SQHBYZO OAYTAPP
3;0088;1,000;ST;00000000-031-4;03;03;01.01.2021;31.12.9999;BKNJZWM WHKPYBY
4;0001;1,000;ST;00000000-031-5;03;03;01.10.1985;31.12.9999;TXSSUWU DKUVITU
4;0016;1,000;ST;00000000-031-6;05;03;01.10.1985;31.12.9999;ZYIKGYE CBLPCFW
3;0089;1,000;ST;00000000-031-7;03;03;01.01.2021;31.12.9999;IWLZXPV DGAGSUX
3;0090;1,000;ST;00000000-031-8;03;03;01.01.2021;31.12.9999;ZTNRCSX JBFRDUR
4;0001;1,000;ST;00000000-031-9;03;03;01.07.2006;31.12.9999;VGCSQXU NIVLDZW
4;0016;1,000;ST;00000000-005-8;05;03;01.10.1985;31.12.9999;CQPBMMR UWDPWNE
4;0017;1,000;ST;00000000-032-0;05;03;01.10.1985;31.12.9999;RHDODGC IYYZNZZ
3;0091;1,000;ST;00000000-032-1;03;03;01.01.2021;31.12.9999;UFHTVDH AYOCXCM
4;0001;1,000;ST;00000000-032-2;03;03;01.10.1985;31.12.9999;UFHTVDH AYOCXCM
4;0016;2,000;ST;00000000-008-9;05;03;01.10.1985;31.12.9999;PCZVZXQ LGGABCQ
3;0092;1,000;ST;00000000-032-3;03;03;01.01.2021;31.12.9999;KRFZSAR UBDANPM
4;0001;1,000;ST;00000000-032-4;03;03;01.10.1985;31.12.9999;KRFZSAR UBDANPM
4;0016;2,000;ST;00000000-008-9;05;03;01.10.1985;31.12.9999;PCZVZXQ LGGABCQ
4;0017;2,000;ST;00000000-013-8;05;03;01.07.2016;31.12.9999;CWLPVEZ WVXZXUU
3;0093;1,000;ST;00000000-032-5;03;03;01.01.2021;31.12.9999;IETDYVS DORIWOR
4;0001;1,000;ST;00000000-032-6;03;03;01.10.1985;31.12.9999;IETDYVS DORIWOR
4;0016;2,000;ST;00000000-009-9;05;03;01.10.1985;31.12.9999;WDPIFKS EMGRROX
4;0017;2,000;ST;00000000-009-0;05;03;01.10.1985;31.12.9999;KDMZVNI ONJFRKY
3;0094;1,000;ST;00000000-032-7;03;03;01.01.2021;31.12.9999;JPLGDPY GSZUYIA
4;0001;1,000;ST;00000000-032-8;03;03;01.10.1985;31.12.9999;JPLGDPY GSZUYIA
4;0016;4,000;ST;00000000-007-8;05;03;01.10.1985;31.12.9999;UHYHHMW VHPAKPV
4;0017;4,000;ST;00000000-032-9;03;03;01.10.1985;31.12.9999;EETHNUR TVYYHUH
5;0001;0,160;M;00000000-018-2;05;05;01.10.1985;31.12.9999;SLKOHRV HAEWCMO
5;0016;0,040;M;00000000-018-2;05;05;15.10.2019;31.12.9999;SLKOHRV HAEWCMO
3;0095;1,000;ST;00000000-033-0;03;03;01.01.2021;31.12.9999;DORWMZL MRUJZOC
4;0001;1,000;ST;00000000-033-1;03;03;01.07.2007;01.01.2024;MTIZNRY JXBITZP
5;0001;0,015;M2;00000000-033-2;05;05;01.10.1985;31.12.9999;QWFYSRS DIFDPUH
5;0016;2,000;ST;00000000-033-3;05;03;01.10.1985;31.12.9999;UNHWVRC DIXLIPS
4;0016;2,000;ST;00000000-015-7;05;03;01.07.2010;31.12.9999;TRSLSQS QDTNXME
4;0017;2,000;ST;00000000-033-4;05;03;01.07.2007;31.12.9999;MZXNGPH BPYUCIT
4;0018;2,000;ST;00000000-033-5;05;03;01.10.1985;31.12.9999;QQOSZVR EMNEXZI
3;0096;1,000;ST;00000000-033-6;03;03;01.01.2021;31.12.9999;KLNECGX YDUNKIT
4;0001;1,000;ST;00000000-033-7;03;03;01.10.1985;31.12.9999;KLNECGX YDUNKIT
5;0001;0,090;M;00000000-033-8;05;05;01.01.1985;31.12.9999;XICSIIM SJTITAH
4;0016;2,000;ST;00000000-001-6;05;03;01.07.2006;31.12.9999;BTQTQVY OQPTQDC
4;0018;2,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WOFODBY EZIQIDB
3;0097;1,000;ST;00000000-033-9;05;03;01.01.2021;31.12.9999;MJIJQYQ ELPZBWS
3;0098;4,000;ST;00000000-034-0;05;03;01.01.2021;31.12.9999;MTFPNYH ELMORWS
3;0099;1,000;ST;00000000-034-1;03;03;01.01.2021;31.12.9999;BUWJGPM TLETJCS
4;0001;1,000;ST;00000000-034-2;03;03;01.10.1985;31.12.9999;BUWJGPM TLETJCS
4;0016;2,000;ST;00000000-034-3;05;03;01.10.1985;31.12.9999;XMTHMUG PNTGCAI
4;0017;2,000;ST;00000000-015-7;05;03;01.07.2010;31.12.9999;TRSLSQS QDTNXME
4;0018;2,000;ST;00000000-006-1;05;03;01.10.1985;31.12.9999;EXXHSVY QDFACKM
2;0100;1,000;ST;00000000-000-2;02;02;;;OATNQUX PSHPVCV
2;0025;1,000;ST;00000000-034-4;03;03;01.05.2023;31.12.9999;YWUZCYD QTQVGFS
3;0005;1,000;ST;00000000-034-5;04;01;01.01.2007;31.12.9999;HBVDVOG YTGEBML
3;0001;1,000;ST;00000000-034-6;04;01;01.07.2006;31.12.9999;HCDDPEV OJUHDPH
3;0101;1,000;ST;00000000-034-7;05;03;01.01.2007;31.12.9999;TCMGONI MXCGLBA
3;0102;1,000;ST;00000000-034-8;05;03;01.01.2007;31.12.9999;DOUAMRJ QMRQBXT
3;0006;1,000;ST;00000000-034-9;05;03;01.01.2015;31.12.9999;RBWSZZF QUYMYDU
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0008;2,000;ST;00000000-035-0;05;03;01.01.2004;31.12.9999;FAWDDUK VAGRXYC
3;0009;2,000;ST;00000000-035-1;05;03;01.01.2004;31.12.9999;PUPNQPU WGOMCVN
3;0103;4,000;ST;00000000-035-2;05;03;01.01.2004;31.12.9999;TVONOOK MVMYCIW
3;0011;1,000;ST;00000000-035-3;05;03;01.01.2003;31.12.9999;APABBCA AJYIOAJ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
3;0004;2,000;ST;00000000-035-4;03;03;01.01.2003;31.12.9999;UHRAZXB FSDJKSD
4;0001;2,000;ST;00000000-035-5;03;03;01.01.2006;31.12.9999;ZCPNGYV RNLBSNT
4;0016;0,400;M;00000000-035-6;05;03;01.10.1985;31.12.9999;LPFZNAS NVXDLUU
3;0023;1,000;ST;00000000-035-7;03;03;01.07.2006;31.12.9999;XXRQKWA HIVHCOD
4;0001;1,000;ST;00000000-035-8;03;03;01.10.1985;31.12.9999;XXRQKWA HIVHCOD
4;0016;8,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
4;0018;4,000;ST;00000000-028-3;05;03;01.10.1985;31.12.9999;ZOYSGZJ XLYOVBU
3;0059;1,000;ST;00000000-035-9;03;03;01.07.2006;31.12.9999;XXRQKWA HIVHCOD
4;0001;1,000;ST;00000000-035-8;03;03;01.10.1985;31.12.9999;XXRQKWA HIVHCOD
4;0016;8,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
4;0018;4,000;ST;00000000-028-3;05;03;01.10.1985;31.12.9999;ZOYSGZJ XLYOVBU
4;0006;2,000;ST;00000000-022-4;05;03;01.10.1985;31.12.9999;LESFLEM UENAXJU
4;0014;2,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;UGZGJHU CYKWRLL
3;0024;2,000;ST;00000000-036-1;03;03;01.01.2003;31.12.9999;HSKVDBT QTKIQSE
4;0001;2,000;ST;00000000-036-2;03;03;01.10.1985;31.12.9999;HSKVDBT QTKIQSE
5;0001;0,130;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
4;0016;4,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;4,000;ST;00000000-006-5;05;03;01.10.1985;31.12.9999;OKVTSVH IZTFUOZ
3;0025;1,000;ST;00000000-036-3;03;03;01.01.2004;31.12.9999;GKSLMPT PXWBMAU
4;0001;1,000;ST;00000000-036-4;03;03;01.10.1985;31.12.9999;GKSLMPT PXWBMAU
5;0001;0,055;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
4;0016;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;HQOJNNI RREEHOT
4;0017;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;BTQTQVY OQPTQDC
3;0026;3,000;ST;00000000-036-5;03;03;01.01.2003;31.12.9999;ZHUSLPZ QKLZNJD
4;0001;3,000;ST;00000000-036-6;03;03;01.10.1985;31.12.9999;ZHUSLPZ QKLZNJD
5;0001;0,141;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
4;0016;6,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;GPKVJDS XMEBLWQ
4;0017;6,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
3;0029;3,000;ST;00000000-036-7;03;03;01.01.2003;31.12.9999;ZHUSLPZ QKLZNJD
4;0001;3,000;ST;00000000-036-6;03;03;01.10.1985;31.12.9999;ZHUSLPZ QKLZNJD
5;0001;0,141;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
4;0016;6,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;6,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
3;0062;3,000;ST;00000000-036-8;03;03;01.01.2003;31.12.9999;ZHUSLPZ QKLZNJD
4;0001;3,000;ST;00000000-036-6;03;03;01.10.1985;31.12.9999;ZHUSLPZ QKLZNJD
5;0001;0,141;M;00000000-028-8;05;05;01.01.1985;31.12.9999;ZNUQIYG MNTAFVZ
4;0016;3,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;3,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
3;0063;1,000;ST;00000000-036-9;03;03;01.01.2003;31.12.9999;MPXTPPW NSKEWSR
4;0001;1,000;ST;00000000-037-0;03;03;01.10.1985;31.12.9999;MPXTPPW NSKEWSR
5;0001;0,208;M;00000000-037-1;05;05;01.01.1985;31.12.9999;VNUQAZR MPQEDEQ
4;0016;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SOJKHAY XDKSKZG
4;0017;4,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
3;0034;1,000;ST;00000000-037-2;03;03;01.01.2003;31.12.9999;ZGMZFPC HYHXKYL
4;0001;1,000;ST;00000000-037-3;03;03;01.10.1985;31.12.9999;ZGMZFPC HYHXKYL
5;0001;0,039;M;00000000-037-4;05;05;01.01.1985;31.12.9999;HGZGBNK SWSLVEF
4;0016;1,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;1,000;ST;00000000-037-5;05;03;01.07.2006;31.12.9999;PJNPWIU XRIMJMZ
3;0035;1,000;ST;00000000-037-6;03;03;01.01.2003;31.12.9999;ZHPLLFO LYFQDPN
4;0001;1,000;ST;00000000-037-7;03;03;01.10.1985;31.12.9999;ZHPLLFO LYFQDPN
5;0001;0,028;M;00000000-037-4;05;05;01.01.1985;31.12.9999;HGZGBNK SWSLVEF
4;0016;1,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;1,000;ST;00000000-028-3;05;03;01.10.1985;31.12.9999;ZOYSGZJ XLYOVBU
3;0064;5,000;ST;00000000-037-8;03;03;01.01.2003;31.12.9999;ONSPBFX FCPHWVC
4;0001;5,000;ST;00000000-037-9;03;03;01.10.1985;31.12.9999;ONSPBFX FCPHWVC
5;0001;0,135;M;00000000-037-4;05;05;01.01.1985;31.12.9999;HGZGBNK SWSLVEF
4;0016;5,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;5,000;ST;00000000-028-3;05;03;01.10.1985;31.12.9999;ZOYSGZJ XLYOVBU
3;0036;3,000;ST;00000000-038-0;03;03;01.01.2003;31.12.9999;PDMWCCH RSMZSXD
4;0001;3,000;ST;00000000-038-1;03;03;01.10.1985;31.12.9999;PDMWCCH RSMZSXD
5;0001;0,123;M;00000000-037-4;05;05;01.01.1985;31.12.9999;HGZGBNK SWSLVEF
4;0016;3,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;LZCGMAQ ZFIDRGZ
4;0017;3,000;ST;00000000-037-5;05;03;01.07.2006;31.12.9999;PJNPWIU XRIMJMZ
4;0018;3,000;ST;00000000-038-2;05;03;01.10.1985;31.12.9999;LIZTTGI EQWIHCU
3;0039;2,000;ST;00000000-038-3;03;03;01.01.2003;31.12.9999;PDMWCCH RSMZSXD
4;0001;2,000;ST;00000000-038-1;03;03;01.10.1985;31.12.9999;PDMWCCH RSMZSXD
5;0001;0,082;M;00000000-037-4;05;05;01.01.1985;31.12.9999;HGZGBNK SWSLVEF
